"HYBAS_ID","SR_exotic","Occ_exotic","sumSR","sumOcc","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2060182360,NA,NA,NA,NA,NA,NA,NA,2060167130,4516.2,-7.41509433962264,154.509433962264,5.09247169811321,0,0,0,0,0,"0"
2060042380,NA,NA,NA,NA,NA,NA,NA,0,18484.1,-10.5954653937947,44.1766109785203,1.3359415274463,0,0,0,0,0,"0"
2060043040,NA,NA,NA,NA,NA,NA,NA,0,3042.2,-8.38461538461539,35.0979020979021,3.91824475524476,0,0,0,0,0,"0"
2060043050,NA,NA,NA,NA,NA,NA,NA,0,295.5,-9.25,11.5,0.67975,0,0,0,0,0,"0"
2060043080,NA,NA,NA,NA,NA,NA,NA,0,5399.2,-11.9608695652174,45.1826086956522,5.75312608695652,0,0,0,0,0,"0"
2060043090,NA,NA,NA,NA,NA,NA,NA,0,2972.8,-13.2846153846154,29.5153846153846,2.39918461538462,0,0,0,0,0,"0"
2060043180,NA,NA,NA,NA,NA,NA,NA,0,6342,-18.6666666666667,75.1229773462783,4.77415533980583,0,0,0,0,0,"0"
2060043190,NA,NA,NA,NA,NA,NA,NA,0,3645.5,-21.6706586826347,80.1616766467066,1.1497125748503,0,0,0,0,0,"0"
2060043320,NA,NA,NA,NA,NA,NA,NA,0,2696.3,-24.7481481481481,71.7703703703704,2.60527407407407,0,0,0,0,0,"0"
2060043330,NA,NA,NA,NA,NA,NA,NA,0,13011.2,-34.316199376947,31.1214953271028,1.77614797507788,0,0,0,0,0,"0"
2060043720,NA,NA,NA,NA,NA,NA,NA,0,12332.1,-33.9326145552561,24.7129380053908,259.604698113208,0,0,0,0,0,"0"
2060135680,NA,NA,NA,NA,NA,NA,NA,2060043720,12235.6,-25.5696887686062,62.1529093369418,16.2303125845737,0,0,0,0,0,"0"
2060135690,NA,NA,NA,NA,NA,NA,NA,2060043720,20152.5,-28.5775139664804,61.8777932960894,98.4517520949721,0,0,0,0,0,"0"
2060154540,NA,NA,NA,NA,NA,NA,NA,2060135690,4469.6,-17.9030612244898,93.9413265306122,210.078178571429,0,0,0,0,0,"0"
2060154530,NA,NA,NA,NA,NA,NA,NA,2060135690,25106.7,-19.3003322259136,129.005980066445,9.12631760797342,0,0,0,0,0,"0"
2060156810,NA,NA,NA,NA,NA,NA,NA,2060154540,24181.3,-30.9416342412451,75.3274041133963,144.420435241801,0,0,0,0,0,"0"
2060156850,NA,NA,NA,NA,NA,NA,NA,2060154540,29905.4,-15.0225959012086,120.09668943773,18.955817130846,0,0,0,0,0,"0"
2060148850,NA,NA,NA,NA,NA,NA,NA,2060156810,1436.3,-27.9805825242718,44.4466019417476,133.118417475728,0,0,0,0,0,"0"
2060148900,NA,NA,NA,NA,NA,NA,NA,2060156810,230.4,-26.6923076923077,35.3076923076923,730.347923076923,0,0,0,0,0,"0"
2060149210,NA,NA,NA,NA,NA,NA,NA,2060148850,15736.3,-44.7019681349578,103.223992502343,60.6080712277413,0,0,0,0,0,"0"
2060149090,NA,NA,NA,NA,NA,NA,NA,2060148850,20581.5,-46.8334524660472,88.0071479628306,17.1371343817012,0,0,0,0,0,"0"
2060152370,NA,NA,NA,NA,NA,NA,NA,2060148900,6585.8,-25.5386363636364,78.1931818181818,8.90247954545455,0,0,0,0,0,"0"
2060152380,NA,NA,NA,NA,NA,NA,NA,2060148900,660.9,-26.0232558139535,56.2558139534884,327.011162790698,0,0,0,0,0,"0"
2060155250,NA,NA,NA,NA,NA,NA,NA,2060152380,10318.9,-21.6099865047233,111.728744939271,8.51481916329285,0,0,0,0,0,"0"
2060155260,NA,NA,NA,NA,NA,NA,NA,2060152380,8005.9,-25.4901960784314,106.187165775401,96.8979483065954,0,0,0,0,0,"0"
2060145140,NA,NA,NA,NA,NA,NA,NA,2060149210,2487.7,-48.1764705882353,85.8235294117647,87.5876764705882,0,0,0,0,0,"0"
2060145200,NA,NA,NA,NA,NA,NA,NA,2060149210,15397.8,-53.4536541889483,351.490196078431,8.18133778966132,0,0,0,0,0,"0"
2060142350,NA,NA,NA,NA,NA,NA,NA,2060145140,1267.1,-52.8315789473684,88.6842105263158,104.946989473684,0,0,0,0,0,"0"
2060142310,NA,NA,NA,NA,NA,NA,NA,2060145140,9130.9,-56.7943786982249,103.300295857988,7.98466715976331,0,0,0,0,0,"0"
2060170860,NA,NA,NA,NA,NA,NA,NA,2060155260,30623.4,-17.5875805506737,166.371997656708,31.02220152314,0,0,0,0,0,"0"
2060170870,NA,NA,NA,NA,NA,NA,NA,2060155260,9409.9,-40.254617414248,360.707124010554,9.92262664907652,0,0,0,0,0,"0"
2060142470,NA,NA,NA,NA,NA,NA,NA,2060142350,17517.4,-67.5719557195572,200.4963099631,12.8928456334563,0,0,0,0,0,"0"
2060142560,NA,NA,NA,NA,NA,NA,NA,2060142350,7579.7,-57.5348837209302,251.381782945736,6.71777131782946,0,0,0,0,0,"0"
2060195940,NA,NA,NA,NA,NA,NA,NA,2060170860,15947.7,-22.1814273430782,256.276010318143,9.47041616509028,0,0,0,0,0,"0"
2060196050,NA,NA,NA,NA,NA,NA,NA,2060170860,11395,-15.9507772020725,268.698186528497,11.1257098445596,0,0,0,0,0,"0"
2060043730,NA,NA,NA,NA,NA,NA,NA,0,5599.3,-42.6768060836502,51.4790874524715,1.39418631178707,0,0,0,0,0,"0"
2060043960,NA,NA,NA,NA,NA,NA,NA,0,7701.3,-47.894623655914,67.0774193548387,6.85235698924731,0,0,0,0,0,"0"
2060043970,NA,NA,NA,NA,NA,NA,NA,0,5916.3,-55.2456140350877,56.0385964912281,1.58797192982456,0,0,0,0,0,"0"
2060044200,NA,NA,NA,NA,NA,NA,NA,0,7353,-60.533199195171,99.5533199195171,7.50923138832998,0,0,0,0,0,"0"
2060044210,NA,NA,NA,NA,NA,NA,NA,0,2957.1,-60.5573770491803,32.9918032786885,1.97173770491803,0,0,0,0,0,"0"
2060044320,NA,NA,NA,NA,NA,NA,NA,0,12576.6,-65.992341356674,95.0021881838074,8.29214989059081,0,0,0,0,0,"0"
2060044330,NA,NA,NA,NA,NA,NA,NA,0,10358.6,-72.8200408997955,110.441717791411,2.15704498977505,0,0,0,0,0,"0"
2060044660,NA,NA,NA,NA,NA,NA,NA,0,16883.8,-75.2429906542056,172.504672897196,8.2755165675446,0,0,0,0,0,"0"
2060044670,NA,NA,NA,NA,NA,NA,NA,0,3006.1,-76.2275862068965,99.248275862069,1.18301379310345,0,0,0,0,0,"0"
2060044800,0,0,65,491,22.1585198061603,0,0,0,9452.7,180.011527377522,266.737752161383,0.417484149855908,0,0,0,0,0,"0"
2060045150,0,0,661,4426,66.5281895139196,0,0,0,21105.3,164.090909090909,401.041166380789,0.515782161234991,0,0,0,0,0,"0"
2060046500,1,8,476,1242,35.2420203734122,0.0283752176919583,0.227001741535666,0,26322.7,157.136194029851,415.811567164179,0.741648320895522,0,0,0,0,0,"0"
2060047500,1,7,157,738,27.1661554144122,0.0368105086916155,0.257673560841309,0,24468.6,149.917917034422,331.743159752869,1.78414916151809,0,0,0,0,1.82113158154778,"1"
2060048160,10,172,6100,77007,277.501351348061,0.0360358605513864,0.619816801483846,0,8928.2,127.235655737705,563.848360655738,1.35590778688525,0,0,0,0,0,"0"
2060048590,2,811,148,1089,33,0.0606060606060606,24.5757575757576,0,5270,162.468926553672,128.169491525424,0.325610169491525,0,0,0,0,1.5400310898957,"1"
2060048790,10,3890,7444,137881,371.323309260273,0.0269307090360726,10.4760458150322,0,4683,99.7420494699647,67.7526501766784,1.62221201413428,0,0,0,0,0,"0"
2060048980,9,782,4337,43101,207.607803321551,0.0433509716687307,3.76671776054971,0,2950,94.2631578947368,102.285087719298,3.69139473684211,0,0,0,0,9.07336502276363,"1"
2060048990,18,7037,10052,869115,932.263374803494,0.0193078484969916,7.5482961040739,0,18098.1,96.7303774715398,119.681246255243,2.44547333732774,0,0,0,0,3.67251391144949,"1"
2060049660,23,21204,8556,333397,577.405403507795,0.039833364669386,36.7228984543331,0,10975.3,88.4748201438849,147.756594724221,10.1139808153477,0,0,0,0,37.6240119720609,"1"
2060049670,4,293,1092,5102,71.4282857137143,0.056000224001344,4.10201640809845,0,118.7,94.5,117,0.324166666666667,0,0,0,0,0,"0"
2060049680,7,789,6705,95319,308.737752793532,0.0226729641472815,2.55556695888644,0,4117.2,86.1545893719807,235.480676328502,9.55493719806763,0,0,0,0,0,"0"
2060049690,26,8515,12831,927483,963.05918821223,0.0269973022616242,8.84161649068192,0,19221.9,89.5428571428571,181.853201970443,3.03597783251232,0,2,36945.5075757576,110398.666666667,16.4249987049556,"1"
2060050410,13,5510,4336,184873,429.968603504954,0.0302347657341223,12.8148891688472,0,2380.7,93.2477876106195,141.075221238938,5.12719026548673,0,4,11826.6153846154,110398.666666667,81.7160005473088,"1"
