"HYBAS_ID","SR_exotic","Occ_exotic","sumSR","sumOcc","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2080735120,NA,NA,NA,NA,NA,NA,NA,2080735040,325.5,174.466666666667,385.6,0.681,0,0,0,0,0,"0"
2080735230,NA,NA,NA,NA,NA,NA,NA,2080735040,217.1,180.466666666667,266.266666666667,31.7828,0,0,0,0,0,"0"
2080734640,NA,NA,NA,NA,NA,NA,NA,2080735230,910,174.980392156863,385.705882352941,0.643843137254902,0,0,0,0,0,"0"
2080734670,NA,NA,NA,NA,NA,NA,NA,2080735230,1067.3,178.460317460317,356.47619047619,14.0475238095238,0,0,0,0,0,"0"
2080738470,NA,NA,NA,NA,NA,NA,NA,2080734670,2286,163.327272727273,598.081818181818,0.318663636363636,0,0,0,0,0,"0"
2080738540,NA,NA,NA,NA,NA,NA,NA,2080734670,110.2,174.571428571429,382.714285714286,36.578,0,0,0,0,0,"0"
2080741220,NA,NA,NA,NA,NA,NA,NA,2080738540,73.1,170,438.8,7.4414,0,0,0,0,0,"0"
2080741210,NA,NA,NA,NA,NA,NA,NA,2080738540,214.8,172.181818181818,420.181818181818,19.7688181818182,0,0,0,0,0,"0"
2080742030,NA,NA,NA,NA,NA,NA,NA,2080741220,525.4,159.304347826087,618.826086956522,0.59,0,0,0,0,0,"0"
2080742080,NA,NA,NA,NA,NA,NA,NA,2080741220,450.2,157.434782608696,658.260869565217,3.25239130434783,0,0,0,0,0,"0"
2080742310,NA,NA,NA,NA,NA,NA,NA,2080741210,600.7,172.064516129032,461.225806451613,0.979709677419355,0,0,0,0,0,"0"
2080742420,NA,NA,NA,NA,NA,NA,NA,2080741210,386.9,165.48,508.84,14.22736,0,0,0,0,0,"0"
2080747380,NA,NA,NA,NA,NA,NA,NA,2080742080,588.8,136.027027027027,1151.37837837838,3.15745945945946,0,0,0,0,0,"0"
2080747240,NA,NA,NA,NA,NA,NA,NA,2080742080,405.3,154.473684210526,743.157894736842,0.203157894736842,0,0,0,0,0,"0"
2080745140,NA,NA,NA,NA,NA,NA,NA,2080742420,1044.3,161.326923076923,574.269230769231,11.9865384615385,0,0,0,0,0,"0"
2080745230,NA,NA,NA,NA,NA,NA,NA,2080742420,242.4,152,751.545454545455,0.295727272727273,0,0,0,0,0,"0"
2080749900,NA,NA,NA,NA,NA,NA,NA,2080745140,174.6,158.642857142857,642.071428571429,6.62678571428571,0,0,0,0,0,"0"
2080749910,NA,NA,NA,NA,NA,NA,NA,2080745140,715.4,141.054054054054,1015.10810810811,0.577756756756757,0,0,0,0,0,"0"
2080750530,NA,NA,NA,NA,NA,NA,NA,2080749900,1300.4,140.733333333333,1170.6,3.74474666666667,0,0,0,0,0,"0"
2080750660,NA,NA,NA,NA,NA,NA,NA,2080749900,565.6,132.837837837838,1197.21621621622,1.31221621621622,0,0,0,0,0,"0"
2080757570,NA,NA,NA,NA,NA,NA,NA,2080747380,158.8,112.285714285714,1606,0.445142857142857,0,0,0,0,0,"0"
2080757640,NA,NA,NA,NA,NA,NA,NA,2080747380,669.6,114.857142857143,1553.02857142857,1.87965714285714,0,0,0,0,0,"0"
2080761520,NA,NA,NA,NA,NA,NA,NA,2080757640,305.9,99.2105263157895,1785.84210526316,0.787684210526316,0,0,0,0,0,"0"
2080761400,NA,NA,NA,NA,NA,NA,NA,2080757640,151.9,85.7777777777778,2056.55555555556,0.464222222222222,0,0,0,0,0,"0"
2080001230,NA,NA,NA,NA,NA,NA,NA,0,1598.2,154,714.410714285714,0.546625,0,0,0,0,0,"0"
2080001320,0,0,1,1,1,0,0,0,936.9,181.4375,167.15625,0.468125,0,0,0,0,0,"0"
2080001360,NA,NA,NA,NA,NA,NA,NA,0,841.7,188.657142857143,47.8285714285714,102.4964,0,0,0,0,0,"0"
2080707010,NA,NA,NA,NA,NA,NA,NA,2080001360,310.8,186,91.8,73.9254,0,0,0,0,0,"0"
2080707070,NA,NA,NA,NA,NA,NA,NA,2080001360,306.4,183.888888888889,72.2777777777778,0.729222222222222,0,0,0,0,0,"0"
2080705750,NA,NA,NA,NA,NA,NA,NA,2080707010,518.3,163.933333333333,468.4,1.5478,0,0,0,0,0,"0"
2080705710,NA,NA,NA,NA,NA,NA,NA,2080707010,354.1,189.304347826087,52.4347826086956,61.2468260869565,0,0,0,0,0,"0"
2080704340,NA,NA,NA,NA,NA,NA,NA,2080705710,59.2,190,32.6,135.161,0,0,0,0,0,"0"
2080704250,NA,NA,NA,NA,NA,NA,NA,2080705710,458.5,189,174.666666666667,0.846833333333333,0,0,0,0,0,"0"
2080703910,NA,NA,NA,NA,NA,NA,NA,2080704340,0.5,189.333333333333,29.3333333333333,147.625333333333,0,0,0,0,0,"0"
2080703840,NA,NA,NA,NA,NA,NA,NA,2080704340,273.8,187.545454545455,182.727272727273,1.00754545454545,0,0,0,0,0,"0"
2080703920,0,0,1,1,1,0,0,2080703910,1847.3,168,434.780487804878,1.80673170731707,0,0,0,0,0,"0"
2080703990,NA,NA,NA,NA,NA,NA,NA,2080703910,496,185.84,79,93.92788,0,0,0,0,0,"0"
2080704710,NA,NA,NA,NA,NA,NA,NA,2080703990,697.5,150.975609756098,746.048780487805,1.73834146341463,0,0,0,0,0,"0"
2080704630,NA,NA,NA,NA,NA,NA,NA,2080703990,263.1,180.105263157895,203.421052631579,94.2075789473684,0,0,0,0,0,"0"
2080700900,0,0,1,1,1,0,0,2080704630,535.4,137.612903225806,853.806451612903,7.01348387096774,0,0,0,0,0,"0"
2080700910,NA,NA,NA,NA,NA,NA,NA,2080704630,266.6,165.210526315789,465.631578947368,44.4675263157895,0,0,0,0,0,"0"
2080700920,NA,NA,NA,NA,NA,NA,NA,2080700910,570.9,138.609756097561,898.951219512195,55.7876097560976,0,0,0,0,0,"0"
2080701030,NA,NA,NA,NA,NA,NA,NA,2080700910,441.8,156.478260869565,624,1.46152173913043,0,0,0,0,0,"0"
2080695320,NA,NA,NA,NA,NA,NA,NA,2080700920,580.3,113.464285714286,1202.5,6.31617857142857,0,0,0,0,0,"0"
2080695330,NA,NA,NA,NA,NA,NA,NA,2080700920,163.5,156.285714285714,636.714285714286,48.8802857142857,0,0,0,0,0,"0"
2080695650,0,0,2,3,1.73205080756888,0,0,2080695330,340,150.083333333333,767.041666666667,11.2529166666667,0,0,0,0,0,"0"
2080695560,NA,NA,NA,NA,NA,NA,NA,2080695330,124.7,156.4,646,53.106,0,0,0,0,0,"0"
