"Catchment_ID","SR_exotic.x","Occ_exotic.x","sumSR","sumOcc","SR_MOLexotic","Occ_MOLexotic","SR_MOLGASexotic","Occ_MOLGASexotic","SR_MOLBIVexotic","Occ_MOLBIVexotic","SR_ARTHexotic","Occ_ARTHexotic","SR_ARTHCRUexotic","Occ_ARTHCRUexotic","SR_ARTHINSexotic","Occ_ARTHINSexotic","SR_ARTHCRUAMPexotic","Occ_ARTHCRUAMPexotic","SR_ARTHCRUISOexotic","Occ_ARTHCRUISOexotic","SR_ARTHCRUMYSexotic","Occ_ARTHCRUMYSexotic","SR_ARTHCRUDECexotic","Occ_ARTHCRUDECexotic","SR_ARTHINSDIPexotic","Occ_ARTHINSDIPexotic","SR_ARTHINSCOLEOexotic","Occ_ARTHINSCOLEOexotic","SR_ARTHINSODOexotic","Occ_ARTHINSODOexotic","SR_POLYexotic","Occ_POLYexotic","SR_ANNexotic","Occ_ANNexotic","SR_BRYOexotic","Occ_BRYOexotic","SR_PLATYexotic","Occ_PLATYexotic","SR_CNIexotic","Occ_CNIexotic"
2120341680,0,0,15,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120341690,4,426,275,1279,2,313,2,313,0,0,2,113,2,113,0,0,1,110,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120341700,10,183,4312,35398,4,69,3,67,1,2,5,111,5,111,0,0,4,89,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2120341770,4,23,133,264,2,13,1,8,1,5,2,10,2,10,0,0,1,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120341780,4,99,78,304,2,67,2,67,0,0,2,32,2,32,0,0,1,24,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120341790,4,654,254,2318,2,209,2,209,0,0,2,445,2,445,0,0,1,369,0,0,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120341800,6,1032,4968,47557,2,545,2,545,0,0,4,487,4,487,0,0,4,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120341890,6,644,381,6868,2,218,1,215,1,3,4,426,4,426,0,0,4,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120341980,2,13,48,93,1,12,1,12,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120341990,4,435,539,2908,1,376,1,376,0,0,3,59,3,59,0,0,1,47,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342060,1,15,496,1208,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342070,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342150,5,287,1068,5455,3,263,3,263,0,0,2,24,2,24,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342170,1,1,58,68,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342190,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342280,4,423,1830,125307,2,378,2,378,0,0,1,42,1,42,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2120342440,3,102,358,1466,1,78,1,78,0,0,2,24,1,23,1,1,1,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2120342640,1,24,57,196,1,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342650,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342660,0,0,39,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342730,1,11,70,123,1,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342880,13,142,279,1556,5,45,3,28,2,17,6,91,6,91,0,0,4,85,1,2,1,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,4,0,0
2120342960,1,8,94,250,1,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120342970,6,40,233,1002,3,11,2,10,1,1,3,29,3,29,0,0,2,26,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343070,0,0,97,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343080,1,3,41,73,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343120,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343290,2,7,164,387,2,7,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343300,1,16,88,264,1,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343420,1,4,39,82,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343430,2,20,87,281,2,20,1,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343440,3,31,367,835,2,23,2,23,0,0,1,8,1,8,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343450,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343460,2,3,599,626,1,2,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343560,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343600,2,8,188,279,1,7,1,7,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343610,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343700,8,20,76,152,3,7,2,6,1,1,4,12,4,12,0,0,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2120343770,3,22,134,276,1,7,1,7,0,0,2,15,2,15,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343900,3,13,109,152,2,11,1,7,1,4,1,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120343910,1,1,102,184,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344030,2,5,44,79,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344080,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344150,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344160,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344330,1,11,36,105,1,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344420,1,18,75,230,1,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344590,0,0,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344900,2,7,71,117,2,7,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120344910,3,31,1665,9103,1,1,1,1,0,0,2,30,1,29,1,1,1,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2120345010,1,6,54,71,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345020,1,7,87,188,1,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345030,1,3,167,306,0,0,0,0,0,0,1,3,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345040,5,938,2010,13474,3,442,3,442,0,0,2,496,2,496,0,0,2,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345090,1,8,84,268,1,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345100,2,296,292,2397,1,254,1,254,0,0,1,42,1,42,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345110,5,1107,1030,5321,2,571,2,571,0,0,3,536,3,536,0,0,2,535,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345150,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345260,4,50,81,458,1,35,1,35,0,0,2,13,2,13,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2120345330,6,102,348,3702,2,81,1,54,1,27,3,19,3,19,0,0,2,18,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2120345340,1,1,42,49,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345480,1,7,266,400,1,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345680,1,15,120,384,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345800,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120345870,1,14,54,99,1,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346000,2,40,73,223,1,37,1,37,0,0,1,3,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346240,5,462,586,2071,2,193,1,169,1,24,3,269,3,269,0,0,3,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346380,2,5,78,122,2,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346390,1,5,20,120,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346400,6,896,338,2696,2,275,1,221,1,54,4,621,4,621,0,0,4,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346410,7,935,158,1271,2,232,1,206,1,26,5,703,5,703,0,0,4,699,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346450,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346530,2,714,192,3407,1,185,1,185,0,0,1,529,1,529,0,0,1,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346540,11,137,407,3345,6,43,4,39,2,4,3,78,3,78,0,0,2,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,15,0,0
2120346550,5,98,512,4483,2,61,2,61,0,0,2,28,2,28,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
2120346740,4,268,262,1630,1,248,1,248,0,0,3,20,3,20,0,0,2,16,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346810,1,20,44,176,1,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346820,1,22,157,392,1,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346830,8,203,1191,10707,4,163,3,142,1,21,4,40,4,40,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346860,4,208,619,4331,1,109,1,109,0,0,3,99,3,99,0,0,2,60,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346970,3,193,645,3255,1,170,1,170,0,0,2,23,2,23,0,0,1,21,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120346980,2,5,36,55,2,5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347190,9,47,154,560,2,10,1,4,1,6,6,33,6,33,0,0,4,29,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
2120347200,5,12,38,53,3,8,2,5,1,3,2,4,2,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347390,2,11,111,193,2,11,1,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347400,6,22,126,305,1,3,0,0,1,3,5,19,5,19,0,0,4,16,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347410,5,10,128,170,3,5,2,4,1,1,2,5,2,5,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347420,5,14,223,668,2,5,0,0,2,5,3,9,3,9,0,0,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347500,3,7,106,153,2,6,1,5,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347530,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347870,2,9,84,185,1,8,1,8,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347880,3,448,216,1458,2,124,2,124,0,0,1,324,1,324,0,0,1,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347910,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347950,1,1,61,109,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347960,2,152,74,260,1,98,1,98,0,0,1,54,1,54,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120347970,6,9,116,175,3,3,2,2,1,1,3,6,3,6,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348100,1,19,97,209,1,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348110,1,4,88,105,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348120,7,22,139,267,3,11,2,6,1,5,4,11,4,11,0,0,3,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348130,7,23,325,1777,4,8,2,2,2,6,2,14,2,14,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2120348150,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348280,3,10,220,712,1,2,1,2,0,0,2,8,2,8,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348340,2,19,123,394,1,18,1,18,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348450,1,12,13,95,1,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348460,1,1,40,40,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348470,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348540,3,415,144,596,1,217,1,217,0,0,2,198,2,198,0,0,1,128,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348690,6,395,83,474,4,169,2,116,2,53,2,226,2,226,0,0,2,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120348790,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349230,4,194,584,1243,2,62,1,58,1,4,2,132,2,132,0,0,2,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349310,1,3,78,128,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349320,1,15,48,409,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349330,2,25,2992,12926,0,0,0,0,0,0,2,25,2,25,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349340,11,76,317,3356,4,13,3,6,1,7,6,62,6,62,0,0,4,58,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2120349450,2,7,152,365,1,3,1,3,0,0,1,4,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349460,1,11,117,228,1,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349470,1,2,136,1160,0,0,0,0,0,0,1,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349480,3,690,161,958,2,186,2,186,0,0,1,504,1,504,0,0,1,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349580,1,33,129,391,1,33,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349590,1,37,50,184,1,37,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349600,8,347,12,316,2,155,1,69,1,86,5,191,5,191,0,0,4,183,0,0,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2120349610,5,1320,397,2650,2,520,2,520,0,0,3,800,3,800,0,0,2,602,0,0,0,0,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349620,8,73,311,3363,4,8,3,7,1,1,3,63,3,63,0,0,2,61,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2120349770,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120349940,0,0,73,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350020,10,545,376,1931,4,261,2,254,2,7,6,284,6,284,0,0,4,129,0,0,0,0,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350060,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350110,3,17,126,251,2,16,1,15,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350120,4,382,1247,7183,2,279,2,279,0,0,2,103,2,103,0,0,1,99,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350150,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350250,3,168,680,3229,1,143,1,143,0,0,2,25,2,25,0,0,1,21,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350260,6,792,495,2810,2,672,2,672,0,0,4,120,4,120,0,0,3,117,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350270,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350350,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350580,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350590,1,1,147,183,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350600,1,13,75,179,1,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350620,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350710,1,16,58,184,1,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350790,2,11,57,134,1,10,1,10,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120350840,4,128,2723,11408,1,10,1,10,0,0,2,115,2,115,0,0,2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2120350850,4,47,794,2122,1,1,1,1,0,0,3,46,2,44,1,2,2,44,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2120350940,2,16,107,300,1,15,1,15,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351080,5,9,109,187,2,4,1,3,1,1,3,5,3,5,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351260,8,438,2700,33842,4,324,3,320,1,4,4,114,4,114,0,0,2,66,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351320,5,253,249,1608,2,235,1,230,1,5,3,18,3,18,0,0,2,15,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351610,3,217,1648,11764,1,125,1,125,0,0,2,92,2,92,0,0,1,85,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351620,3,423,611,1786,2,218,2,218,0,0,1,205,1,205,0,0,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351770,8,591,102,892,3,190,2,92,1,98,5,401,5,401,0,0,4,387,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351780,1,1,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351850,5,749,143,1036,3,191,1,160,2,31,2,558,2,558,0,0,2,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351960,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120351970,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120352030,3,3,46,52,1,1,0,0,1,1,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120352120,3,164,1041,4075,1,1,1,1,0,0,2,163,2,163,0,0,2,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120352130,3,6,6,9,1,2,0,0,1,2,2,4,2,4,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120352260,3,24,1435,3335,1,1,1,1,0,0,2,23,2,23,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
